2277882,848468,CPP32277881,CPP3848464,3008978,OBERNYER_848466,ACHIM_848467
2277924,848542,CPP32277923,CPP3848539,3009125,OBERNYER_848540,ACHIM_848541
2277964,848615,CPP32277963,CPP3848611,3009276,OBERNYER_848612,ACHIM_848613
2278008,848691,CPP32278007,CPP3848686,3009426,OBERNYER_848688,ACHIM_848689
2278052,848766,CPP32278051,CPP3848762,3009573,OBERNYER_848763,ACHIM_848764
2278094,848840,CPP32278093,CPP3848837,3009720,OBERNYER_848838,ACHIM_848839
2278136,848914,CPP32278135,CPP3848910,3009867,OBERNYER_848911,ACHIM_848912
2278178,848988,CPP32278177,CPP3848984,3010024,OBERNYER_848985,ACHIM_848987
2278220,849063,CPP32278219,CPP3849058,3010166,OBERNYER_849059,ACHIM_849060
2278262,849137,CPP32278261,CPP3849133,3010320,OBERNYER_849134,ACHIM_849135
2278304,849213,CPP32278303,CPP3849207,3010466,OBERNYER_849209,ACHIM_849210
2278350,849288,CPP32278349,CPP3849285,3010627,OBERNYER_849286,ACHIM_849287
2278394,849365,CPP32278393,CPP3849359,3010775,OBERNYER_849360,ACHIM_849361
2278436,849439,CPP32278435,CPP3849435,3010917,OBERNYER_849436,ACHIM_849437
2278478,849513,CPP32278477,CPP3849509,3011074,OBERNYER_849510,ACHIM_849511
2278522,849589,CPP32278521,CPP3849585,3011219,OBERNYER_849586,ACHIM_849587
2278564,849662,CPP32278563,CPP3849659,3011372,OBERNYER_849660,ACHIM_849661
2278604,849734,CPP32278603,CPP3849731,3011520,OBERNYER_849732,ACHIM_849733
2279200,850370,CPP32279199,CPP3850359,3013595,OBERNYER_850360,ACHIM_850361
2279794,850983,CPP32279793,CPP3850976,3015660,OBERNYER_850977,ACHIM_850978
2276552,846043,CPP32276551,CPP3846039,3004333,OBERNYER_846040,ACHIM_846041
2276588,846110,CPP32276587,CPP3846105,3004454,OBERNYER_846106,ACHIM_846107
2276622,846176,CPP32276621,CPP3846173,3004568,OBERNYER_846174,ACHIM_846175
2276654,846240,CPP32276653,CPP3846237,3004690,OBERNYER_846238,ACHIM_846239
2276690,846308,CPP32276689,CPP3846305,3004809,OBERNYER_846306,ACHIM_846307
2276722,846372,CPP32276721,CPP3846369,3004933,OBERNYER_846370,ACHIM_846371
2276756,846440,CPP32276755,CPP3846434,3005047,OBERNYER_846435,ACHIM_846436
2276792,846506,CPP32276791,CPP3846503,3005163,OBERNYER_846504,ACHIM_846505
2276824,846570,CPP32276823,CPP3846567,3005281,OBERNYER_846568,ACHIM_846569
2276858,846636,CPP32276857,CPP3846632,3005400,OBERNYER_846633,ACHIM_846634
2276892,846703,CPP32276891,CPP3846699,3005519,OBERNYER_846701,ACHIM_846702
2276930,846772,CPP32276929,CPP3846769,3005653,OBERNYER_846770,ACHIM_846771
2276962,846839,CPP32276961,CPP3846833,3005775,OBERNYER_846835,ACHIM_846836
2276996,846903,CPP32276995,CPP3846899,3005892,OBERNYER_846901,ACHIM_846902
2277034,846972,CPP32277033,CPP3846969,3006012,OBERNYER_846970,ACHIM_846971
2277066,847037,CPP32277065,CPP3847033,3006137,OBERNYER_847034,ACHIM_847035
2277104,847106,CPP32277103,CPP3847102,3006255,OBERNYER_847103,ACHIM_847104
2277146,847180,CPP32277145,CPP3847176,3006399,OBERNYER_847177,ACHIM_847178
2277186,847253,CPP32277185,CPP3847249,3006552,OBERNYER_847250,ACHIM_847251
2277232,847330,CPP32277231,CPP3847327,3006708,OBERNYER_847328,ACHIM_847329
2277274,847405,CPP32277273,CPP3847400,3006858,OBERNYER_847401,ACHIM_847402
2277318,847480,CPP32277317,CPP3847475,3007004,OBERNYER_847477,ACHIM_847478
2277360,847554,CPP32277359,CPP3847550,3007153,OBERNYER_847551,ACHIM_847552
2277404,847630,CPP32277403,CPP3847625,3007300,OBERNYER_847626,ACHIM_847627
2277444,847702,CPP32277443,CPP3847699,3007451,OBERNYER_847700,ACHIM_847701
2277486,847776,CPP32277485,CPP3847772,3007601,OBERNYER_847773,ACHIM_847774
2277530,847852,CPP32277529,CPP3847849,3007746,OBERNYER_847850,ACHIM_847851
2277572,847926,CPP32277571,CPP3847922,3007903,OBERNYER_847923,ACHIM_847924
2277616,848002,CPP32277615,CPP3847998,3008047,OBERNYER_847999,ACHIM_848000
2277656,848074,CPP32277655,CPP3848071,3008193,OBERNYER_848072,ACHIM_848073
2277696,848148,CPP32277695,CPP3848143,3008337,OBERNYER_848144,ACHIM_848145
2277740,848222,CPP32277739,CPP3848219,3008484,OBERNYER_848220,ACHIM_848221
2277780,848296,CPP32277779,CPP3848291,3008637,OBERNYER_848293,ACHIM_848294
2277824,848372,CPP32277823,CPP3848367,3008787,OBERNYER_848369,ACHIM_848370
2277870,848449,CPP32277869,CPP3848444,3008941,OBERNYER_848446,ACHIM_848447
2277912,848523,CPP32277911,CPP3848519,3009086,OBERNYER_848520,ACHIM_848521
2277954,848596,CPP32277953,CPP3848593,3009239,OBERNYER_848594,ACHIM_848595
2277996,848671,CPP32277995,CPP3848667,3009387,OBERNYER_848668,ACHIM_848669
2278040,848747,CPP32278039,CPP3848742,3009536,OBERNYER_848744,ACHIM_848745
2278084,848822,CPP32278083,CPP3848818,3009685,OBERNYER_848820,ACHIM_848821
2278124,848894,CPP32278123,CPP3848891,3009832,OBERNYER_848892,ACHIM_848893
2278168,848970,CPP32278167,CPP3848966,3009980,OBERNYER_848967,ACHIM_848968
2278208,849044,CPP32278207,CPP3849039,3010130,OBERNYER_849041,ACHIM_849042
2278252,849118,CPP32278251,CPP3849115,3010280,OBERNYER_849116,ACHIM_849117
2278294,849193,CPP32278293,CPP3849189,3010430,OBERNYER_849190,ACHIM_849191
2278340,849270,CPP32278339,CPP3849266,3010578,OBERNYER_849267,ACHIM_849268
2278380,849343,CPP32278379,CPP3849339,3010736,OBERNYER_849340,ACHIM_849341
2278426,849421,CPP32278425,CPP3849417,3010882,OBERNYER_849418,ACHIM_849419
2278468,849494,CPP32278467,CPP3849491,3011037,OBERNYER_849492,ACHIM_849493
2278512,849570,CPP32278511,CPP3849567,3011183,OBERNYER_849568,ACHIM_849569
2278554,849644,CPP32278553,CPP3849640,3011332,OBERNYER_849642,ACHIM_849643
2278594,849716,CPP32278593,CPP3849713,3011484,OBERNYER_849714,ACHIM_849715
2278636,849791,CPP32278635,CPP3849786,3011626,OBERNYER_849787,ACHIM_849788
2279832,851042,CPP32279831,CPP3851038,3015795,OBERNYER_851039,ACHIM_851040
2276534,846009,CPP32276533,CPP3846005,3004275,OBERNYER_846006,ACHIM_846007
2276568,846075,CPP32276567,CPP3846071,3004389,OBERNYER_846072,ACHIM_846073
2276604,846142,CPP32276603,CPP3846138,3004510,OBERNYER_846139,ACHIM_846140
2276638,846208,CPP32276637,CPP3846205,3004629,OBERNYER_846206,ACHIM_846207
2276672,846275,CPP32276671,CPP3846270,3004748,OBERNYER_846272,ACHIM_846273
2276706,846340,CPP32276705,CPP3846337,3004872,OBERNYER_846338,ACHIM_846339
2276738,846405,CPP32276737,CPP3846401,3004989,OBERNYER_846402,ACHIM_846403
2276775,846474,CPP32276773,CPP3846468,3005106,OBERNYER_846471,ACHIM_846472
2276808,846538,CPP32276807,CPP3846535,3005222,OBERNYER_846536,ACHIM_846537
2276840,846602,CPP32276839,CPP3846599,3005339,OBERNYER_846600,ACHIM_846601
2276874,846669,CPP32276873,CPP3846665,3005463,OBERNYER_846666,ACHIM_846667
2276910,846736,CPP32276909,CPP3846733,3005580,OBERNYER_846734,ACHIM_846735
2276946,846804,CPP32276945,CPP3846801,3005715,OBERNYER_846802,ACHIM_846803
2276982,846872,CPP32276981,CPP3846868,3005832,OBERNYER_846869,ACHIM_846870
2277016,846940,CPP32277015,CPP3846935,3005953,OBERNYER_846937,ACHIM_846938
2277050,847004,CPP32277049,CPP3847001,3006072,OBERNYER_847002,ACHIM_847003
2277082,847069,CPP32277081,CPP3847065,3006193,OBERNYER_847066,ACHIM_847067
2277124,847142,CPP32277123,CPP3847138,3006325,OBERNYER_847139,ACHIM_847140
2277166,847216,CPP32277165,CPP3847213,3006480,OBERNYER_847214,ACHIM_847215
2277208,847292,CPP32277207,CPP3847287,3006626,OBERNYER_847288,ACHIM_847289
2277252,847366,CPP32277251,CPP3847363,3006778,OBERNYER_847364,ACHIM_847365
2277296,847442,CPP32277295,CPP3847438,3006932,OBERNYER_847439,ACHIM_847440
2277338,847517,CPP32277337,CPP3847512,3007075,OBERNYER_847513,ACHIM_847514
2277380,847590,CPP32277379,CPP3847587,3007226,OBERNYER_847588,ACHIM_847589
2277424,847666,CPP32277423,CPP3847663,3007378,OBERNYER_847664,ACHIM_847665
2277464,847738,CPP32277463,CPP3847735,3007528,OBERNYER_847736,ACHIM_847737
2277507,847815,CPP32277505,CPP3847809,3007673,OBERNYER_847811,ACHIM_847812
2277550,847888,CPP32277549,CPP3847885,3007816,OBERNYER_847886,ACHIM_847887
2277594,847964,CPP32277593,CPP3847960,3007975,OBERNYER_847961,ACHIM_847962
2277636,848038,CPP32277635,CPP3848035,3008117,OBERNYER_848036,ACHIM_848037
2277676,848111,CPP32277675,CPP3848107,3008269,OBERNYER_848108,ACHIM_848109
2277720,848186,CPP32277719,CPP3848182,3008412,OBERNYER_848183,ACHIM_848184
2277760,848258,CPP32277759,CPP3848255,3008564,OBERNYER_848256,ACHIM_848257
2277804,848335,CPP32277803,CPP3848331,3008710,OBERNYER_848332,ACHIM_848333
2277847,848411,CPP32277845,CPP3848405,3008863,OBERNYER_848407,ACHIM_848408
2277892,848486,CPP32277891,CPP3848483,3009013,OBERNYER_848484,ACHIM_848485
2277934,848560,CPP32277933,CPP3848557,3009163,OBERNYER_848558,ACHIM_848559
2277976,848635,CPP32277975,CPP3848631,3009316,OBERNYER_848632,ACHIM_848633
2278018,848709,CPP32278017,CPP3848705,3009464,OBERNYER_848706,ACHIM_848707
2278062,848785,CPP32278061,CPP3848780,3009609,OBERNYER_848781,ACHIM_848782
2278104,848858,CPP32278103,CPP3848855,3009759,OBERNYER_848856,ACHIM_848857
2278146,848932,CPP32278145,CPP3848929,3009904,OBERNYER_848930,ACHIM_848931
2278188,849007,CPP32278187,CPP3849003,3010059,OBERNYER_849004,ACHIM_849005
2278232,849082,CPP32278231,CPP3849078,3010206,OBERNYER_849079,ACHIM_849080
2278272,849154,CPP32278271,CPP3849151,3010356,OBERNYER_849152,ACHIM_849153
2278316,849232,CPP32278315,CPP3849226,3010502,OBERNYER_849228,ACHIM_849229
2278360,849306,CPP32278359,CPP3849303,3010666,OBERNYER_849304,ACHIM_849305
2278404,849384,CPP32278403,CPP3849379,3010810,OBERNYER_849380,ACHIM_849381
2278446,849457,CPP32278445,CPP3849453,3010953,OBERNYER_849454,ACHIM_849455
2278490,849532,CPP32278489,CPP3849528,3011110,OBERNYER_849529,ACHIM_849530
2278532,849607,CPP32278531,CPP3849603,3011253,OBERNYER_849604,ACHIM_849605
2278574,849680,CPP32278573,CPP3849677,3011410,OBERNYER_849678,ACHIM_849679
2278614,849753,CPP32278613,CPP3849749,3011555,OBERNYER_849750,ACHIM_849751
2279304,850487,CPP32279303,CPP3850471,3013960,OBERNYER_850472,ACHIM_850473
2279812,851005,CPP32279811,CPP3851000,3015722,OBERNYER_851001,ACHIM_851002

