2838713,1234622,EVT32838712,CPPCC1234621,4331542,Kramer,Robert
2838715,1234624,EVT32838714,CPPCC1234623,4331549,Kramer,Robert
2838717,1234626,EVT32838716,CPPCC1234625,4331556,Kramer,Robert
2838719,1234628,EVT32838718,CPPCC1234627,4331563,Kramer,Robert
2838721,1234630,EVT32838720,CPPCC1234629,4331570,Kramer,Robert
2838723,1234632,EVT32838722,CPPCC1234631,4331577,Kramer,Robert
2838725,1234634,EVT32838724,CPPCC1234633,4331584,Kramer,Robert
2838727,1234636,EVT32838726,CPPCC1234635,4331591,Kramer,Robert
2838729,1234638,EVT32838728,CPPCC1234637,4331598,Kramer,Robert
2838731,1234640,EVT32838730,CPPCC1234639,4331605,Kramer,Robert
2838733,1234642,EVT32838732,CPPCC1234641,4331612,Kramer,Robert
2838735,1234644,EVT32838734,CPPCC1234643,4331619,Kramer,Robert
2838737,1234646,EVT32838736,CPPCC1234645,4331626,Kramer,Robert
2838739,1234648,EVT32838738,CPPCC1234647,4331633,Kramer,Robert
2838741,1234650,EVT32838740,CPPCC1234649,4331640,Kramer,Robert
2838743,1234652,EVT32838742,CPPCC1234651,4331647,Kramer,Robert
2838745,1234654,EVT32838744,CPPCC1234653,4331654,Kramer,Robert
2838747,1234656,EVT32838746,CPPCC1234655,4331661,Kramer,Robert
2838749,1234658,EVT32838748,CPPCC1234657,4331668,Kramer,Robert
2838751,1234660,EVT32838750,CPPCC1234659,4331675,Kramer,Robert
2838753,1234662,EVT32838752,CPPCC1234661,4331682,Kramer,Robert
2838755,1234664,EVT32838754,CPPCC1234663,4331689,Kramer,Robert
2838757,1234666,EVT32838756,CPPCC1234665,4331696,Kramer,Robert
2838759,1234668,EVT32838758,CPPCC1234667,4331703,Kramer,Robert
2838761,1234670,EVT32838760,CPPCC1234669,4331710,Kramer,Robert
2838763,1234672,EVT32838762,CPPCC1234671,4331717,Kramer,Robert
2838765,1234674,EVT32838764,CPPCC1234673,4331724,Kramer,Robert
2838767,1234676,EVT32838766,CPPCC1234675,4331731,Kramer,Robert
2838769,1234678,EVT32838768,CPPCC1234677,4331738,Kramer,Robert
2838771,1234680,EVT32838770,CPPCC1234679,4331745,Kramer,Robert
2838773,1234682,EVT32838772,CPPCC1234681,4331752,Kramer,Robert
2838775,1234684,EVT32838774,CPPCC1234683,4331759,Kramer,Robert
2838777,1234686,EVT32838776,CPPCC1234685,4331766,Kramer,Robert
2838779,1234688,EVT32838778,CPPCC1234687,4331773,Kramer,Robert
2838781,1234690,EVT32838780,CPPCC1234689,4331780,Kramer,Robert
2838783,1234692,EVT32838782,CPPCC1234691,4331787,Kramer,Robert
2838785,1234694,EVT32838784,CPPCC1234693,4331794,Kramer,Robert
2838787,1234696,EVT32838786,CPPCC1234695,4331801,Kramer,Robert
2838789,1234698,EVT32838788,CPPCC1234697,4331808,Kramer,Robert
2838791,1234700,EVT32838790,CPPCC1234699,4331815,Kramer,Robert
2838793,1234702,EVT32838792,CPPCC1234701,4331822,Kramer,Robert
2838795,1234704,EVT32838794,CPPCC1234703,4331829,Kramer,Robert
2838797,1234706,EVT32838796,CPPCC1234705,4331836,Kramer,Robert
2838799,1234708,EVT32838798,CPPCC1234707,4331843,Kramer,Robert
2838801,1234710,EVT32838800,CPPCC1234709,4331850,Kramer,Robert
2838803,1234712,EVT32838802,CPPCC1234711,4331857,Kramer,Robert
2838805,1234714,EVT32838804,CPPCC1234713,4331864,Kramer,Robert
2838807,1234716,EVT32838806,CPPCC1234715,4331871,Kramer,Robert
2838809,1234718,EVT32838808,CPPCC1234717,4331878,Kramer,Robert
2838811,1234720,EVT32838810,CPPCC1234719,4331885,Kramer,Robert
2838813,1234722,EVT32838812,CPPCC1234721,4331892,Kramer,Robert
2838815,1234724,EVT32838814,CPPCC1234723,4331899,Kramer,Robert
2838817,1234726,EVT32838816,CPPCC1234725,4331906,Kramer,Robert
2838819,1234728,EVT32838818,CPPCC1234727,4331913,Kramer,Robert
2838821,1234730,EVT32838820,CPPCC1234729,4331920,Kramer,Robert
2838823,1234732,EVT32838822,CPPCC1234731,4331927,Kramer,Robert
2838825,1234734,EVT32838824,CPPCC1234733,4331934,Kramer,Robert
2838827,1234736,EVT32838826,CPPCC1234735,4331941,Kramer,Robert
2838829,1234738,EVT32838828,CPPCC1234737,4331948,Kramer,Robert
2838831,1234740,EVT32838830,CPPCC1234739,4331955,Kramer,Robert
2838833,1234742,EVT32838832,CPPCC1234741,4331962,Kramer,Robert
2838835,1234744,EVT32838834,CPPCC1234743,4331969,Kramer,Robert
2838837,1234746,EVT32838836,CPPCC1234745,4331976,Kramer,Robert
2838839,1234748,EVT32838838,CPPCC1234747,4331983,Kramer,Robert
2838841,1234750,EVT32838840,CPPCC1234749,4331990,Kramer,Robert
2838843,1234752,EVT32838842,CPPCC1234751,4331997,Kramer,Robert
2838845,1234754,EVT32838844,CPPCC1234753,4332004,Kramer,Robert
2838847,1234756,EVT32838846,CPPCC1234755,4332011,Kramer,Robert
2838849,1234758,EVT32838848,CPPCC1234757,4332018,Kramer,Robert
2839275,1235186,EVT32839274,CPPCC1235185,4333516,Kramer,Robert
