10800,10724,2012002712-10799,2C2-10723,1056,VANDYKE,DANIEL,,"10724,",,,
10806,10730,2012002712-10805,2C2-10729,1056,VANDYKE,DANIEL,,"10730,",,,
10812,10736,2012002712-10811,2C2-10735,1056,VANDYKE,DANIEL,,"10736,",,,
10818,10742,2012002712-10817,2C2-10741,1056,VANDYKE,DANIEL,,"10742,",,,
10824,10748,2012002712-10823,2C2-10747,1056,VANDYKE,DANIEL,,"10748,",,,
10830,10754,2012002712-10829,2C2-10753,1056,VANDYKE,DANIEL,,"10754,",,,
10836,10760,2012002712-10835,2C2-10759,1056,VANDYKE,DANIEL,,"10760,",,,
10842,10766,2012002712-10841,2C2-10765,1056,VANDYKE,DANIEL,,"10766,",,,
10848,10772,2012002712-10847,2C2-10771,1056,VANDYKE,DANIEL,,"10772,",,,
10854,10778,2012002712-10853,2C2-10777,1056,VANDYKE,DANIEL,,"10778,",,,
10860,10784,2012002712-10859,2C2-10783,1056,VANDYKE,DANIEL,,"10784,",,,
10866,10790,2012002712-10865,2C2-10789,1056,VANDYKE,DANIEL,,"10790,",,,
10872,10796,2012002712-10871,2C2-10795,1056,VANDYKE,DANIEL,,"10796,",,,
10878,10802,2012002712-10877,2C2-10801,1056,VANDYKE,DANIEL,,"10802,",,,
10884,10808,2012002712-10883,2C2-10807,1056,VANDYKE,DANIEL,,"10808,",,,
10890,10814,2012002712-10889,2C2-10813,1056,VANDYKE,DANIEL,,"10814,",,,
10896,10820,2012002712-10895,2C2-10819,1056,VANDYKE,DANIEL,,"10820,",,,
10902,10826,2012002712-10901,2C2-10825,1056,VANDYKE,DANIEL,,"10826,",,,
10908,10832,2012002712-10907,2C2-10831,1056,VANDYKE,DANIEL,,"10832,",,,
10914,10838,2012002712-10913,2C2-10837,1056,VANDYKE,DANIEL,,"10838,",,,
10920,10844,2012002712-10919,2C2-10843,1056,VANDYKE,DANIEL,,"10844,",,,
10926,10850,2012002712-10925,2C2-10849,1056,VANDYKE,DANIEL,,"10850,",,,
10932,10856,2012002712-10931,2C2-10855,1056,VANDYKE,DANIEL,,"10856,",,,
10938,10862,2012002712-10937,2C2-10861,1056,VANDYKE,DANIEL,,"10862,",,,
10944,10868,2012002712-10943,2C2-10867,1056,VANDYKE,DANIEL,,"10868,",,,
10950,10874,2012002712-10949,2C2-10873,1056,VANDYKE,DANIEL,,"10874,",,,

